OID_,Shape_Length,Shape_Area,Minority_use,Majority_use,N,BD,PR,BH,BF,BA,BFA,RS,BO,BP,BV,std_BH,std_BF,std_BA,std_BFA,std_RS,std_BO,std_BP,std_BV,SP,SP_Classification
2148,375.8164099,8693.08,RESIDENTIAL ONLY,RESIDENTIAL ONLY,32,0.147479253,0.404430584,7.573523619,2.742287977,3515.747421,1282.048944,37.17839257,-13.664291,17.78940374,1.66812559,2.568404553,0.83448641,20.05402053,77.0311031,6.665505483,48.53040058,6.243214502,33.17923394,657.8979161,1
2150,314.7072956,6106.2645,RESIDENTIAL ONLY,RESIDENTIAL ONLY,13,0.133440665,0.409305771,8.546785928,3.067324145,2499.329299,814.8239935,38.54737508,-8.87622175,17.23978269,1.468494442,1.627679488,0.51642759,25.52538577,85.42522535,5.509124461,58.73072642,6.978075751,28.47788694,700.2004721,1
2151,540.1308296,15561.7581,RESIDENTIAL ONLY,RESIDENTIAL ONLY,24,0.125099945,0.452829354,10.13527377,3.619740631,7046.820868,1946.775075,34.08534973,10.44919984,17.89989217,1.690501194,0.843435692,0.301227033,9.06929641,50.25414869,1.424133034,39.95101262,5.133952231,27.90625242,670.3754416,1
2152,436.5351306,9523.58165,RESIDENTIAL ONLY,RESIDENTIAL ONLY,45,0.321173138,1.006147041,8.761960242,3.132724759,9582.123496,3058.718603,33.98303165,-6.109820013,19.7596827,1.674869743,0.838565868,0.270886344,11.67868933,40.6341992,2.184338088,52.59011133,3.991246289,16.10925419,630.2545781,1
2153,471.8037355,13522.045,RESIDENTIAL ONLY,RESIDENTIAL ONLY,32,0.147133906,0.492765664,9.377470455,3.349096591,6663.199483,1989.5513,38.5899438,-18.68341758,17.93011136,1.799955605,0.395687625,0.141317009,12.35105993,36.68612248,2.327270141,64.15135656,2.394632799,6.483915425,648.4426083,1
2154,479.2105899,11642,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.202873052,0.834919072,11.52333134,4.115475478,9720.127839,2361.848075,35.42068462,51.67209844,17.27702635,1.655714965,3.265284728,1.166173117,53.51931247,348.8516863,2.354644432,49.06878481,11.0231347,92.54106505,654.9982162,1
2155,264.2270474,4327.2103,RESIDENTIAL ONLY,UNCLASSIFIED,8,0.134027335,0.134027334,0.807607815,1,579.9644581,579.964465,8.343958675,-34.0156472,16.3225138,0.472158659,0.661752049,0,14.59081522,14.59081394,3.226895499,57.3080331,3.405451608,3.405451391,757.4953269,1
2156,405.0724975,10154.09415,RESIDENTIAL ONLY,RESIDENTIAL ONLY,20,0.136520989,0.409936347,8.393077294,3.002734947,4162.532265,1386.246977,36.33708946,0.190077429,17.34886765,1.453912692,1.102563279,0.36327089,12.30783049,42.60333477,2.622950378,50.78508521,4.385183873,18.12227518,658.4477974,0
2157,440.7644836,11899.731,COMMUNITY - GOVERNMENTAL (CENTRAL AND LOCAL),RESIDENTIAL ONLY,28,0.206589615,0.784872033,10.6377162,3.799184358,9339.766065,2458.360849,33.18686124,24.98390564,18.01913494,1.454203213,2.647846258,0.945659378,79.30947681,357.3196843,7.214662885,51.49830182,15.34266279,82.63677967,688.730235,0
2158,413.5113671,9335.71225,AGRICULTURAL - UNCLASSIFIED,RESIDENTIAL ONLY,22,0.184830969,0.208666672,1.611570334,1.128959472,1948.052004,1725.528743,18.99107262,-12.31560322,16.69017591,0.52825024,1.866370037,0.439932063,13.11633948,22.33484659,15.0350472,37.46849129,3.623224176,12.21055563,708.1377433,1
2159,241.6942648,3988.4,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.213977762,0.569038374,7.446135785,2.659334209,2269.552651,853.428907,35.37841531,4.51781787,19.2198513,1.69538281,0.578846288,0.206730817,18.49591305,50.74456826,4.179121697,52.40024076,6.422243186,18.07650341,673.6890687,1
2160,405.8472311,11423.6458,RESIDENTIAL ONLY,RESIDENTIAL ONLY,61,0.214634147,0.601983504,7.853148412,2.804695862,6876.84633,2451.904472,39.30621486,31.5378909,17.52790789,1.845465123,0.375530445,0.134118016,5.516077936,17.37096745,2.129649565,47.1809894,2.409212522,8.022267167,647.6742335,1
2161,300.3914926,5356.47385,UNCLASSIFIED,RESIDENTIAL ONLY,14,0.192541041,0.192541038,0.739409187,1,1031.341034,1031.341049,21.5649267,2.648352245,16.30882423,0.469419138,0.527599646,0,9.833656856,9.833656684,14.39483314,57.90564082,2.363665789,2.36366581,710.6224835,1
2162,465.11388,12301.11115,RESIDENTIAL ONLY,RESIDENTIAL ONLY,30,0.124174744,0.346866679,7.747230052,2.793375419,4266.845575,1527.48733,35.80367754,15.35203113,17.09240509,1.497078636,2.055330432,0.657017057,23.58946795,80.22337874,5.470148427,46.07473335,6.639658577,29.86246727,677.8810755,0
2164,388.9904541,8581.1009,UNCLASSIFIED,RESIDENTIAL ONLY,21,0.18573647,0.27110621,2.574384363,1.459628307,2326.389746,1593.823388,36.91684963,-15.38779709,16.54333407,0.676596659,3.241260221,0.814970638,11.31527214,68.90749706,7.318056879,27.93366188,2.740596986,30.66992714,690.0654395,1
2165,459.6540513,13150.5463,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.224742577,0.710520851,8.852165004,3.161487501,9343.737347,2955.487669,37.39280565,1.88785103,20.08901718,1.203028132,0.593262924,0.211879616,29.53776085,109.8875802,1.920212921,46.67958674,9.183301641,33.7430337,667.3901575,1
2166,480.4972004,11850.1575,RESIDENTIAL ONLY,RESIDENTIAL ONLY,46,0.159478639,0.516363802,9.059793043,3.237824223,6118.992377,1889.846992,38.11979948,-25.1997937,16.83862807,1.968858711,1.144562712,0.395462827,15.84016861,48.108115,3.407735086,44.94370535,4.784988317,17.37409973,678.0049279,1
2167,502.2127221,12704.6907,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.110160178,0.317785989,8.02188233,2.884762841,4037.372694,1399.550985,36.75173721,-8.152340974,16.94952096,1.706961001,2.30438633,0.771531617,21.80243797,74.24997591,5.828431817,62.52177442,6.279704199,29.3793095,666.0152776,1
2168,510.1599696,14660.355,RESIDENTIAL ONLY,RESIDENTIAL ONLY,51,0.154557438,0.466827512,8.428155264,3.020414414,6843.857048,2265.866906,36.75899753,21.80990195,17.39569159,1.793487391,1.385543411,0.446449398,19.93641032,69.04863558,4.984846813,47.42195752,5.451278783,23.19131558,667.6767251,0
2170,498.0133676,12510.13195,RECREATION AND LEISURE,RESIDENTIAL ONLY,39,0.142854506,0.448325005,8.762955119,3.138332954,5608.604975,1787.128719,40.83242703,-4.190363871,17.90437453,1.805527688,1.872952247,0.638252674,29.39449317,90.53039231,5.573054383,64.07913152,7.959319199,31.507525,624.0597638,1
2171,322.0621766,6381.639,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.115462789,0.381110666,9.213774455,3.300722865,2432.110692,736.841838,39.47026105,10.28380296,16.36462107,1.438581449,1.692808892,0.557950956,21.80881838,86.68036729,3.28883772,66.71527522,5.892220371,29.82807641,650.7392793,2
2172,253.1375368,4058.9518,RESIDENTIAL ONLY,RESIDENTIAL ONLY,13,0.190350463,0.56602327,8.32603773,2.973584904,2297.461171,772.623355,36.56998643,9.397028271,17.12946683,1.52618186,0.674101235,0.240750441,17.75647967,63.35718671,4.299685058,52.44696983,4.791258066,19.26396292,703.2635985,0
2173,471.0902681,11016,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.143675193,0.470287091,9.15918263,3.273265744,5180.682596,1582.725929,40.50552338,-3.500096879,17.70473256,1.852682936,1.131419574,0.391143395,19.43509697,69.32418926,2.338952865,42.07914089,5.695330826,23.34491083,625.876343,1
2175,531.3364463,13497,RESIDENTIAL ONLY,RESIDENTIAL ONLY,36,0.139911499,0.432973197,8.637287817,3.094621972,5843.839236,1888.385503,37.8447722,39.67117818,17.17066054,1.656385295,1.686416589,0.563633873,21.45167745,78.98933915,4.523054134,44.68430149,6.304786597,28.39168592,673.9504142,0
2177,529.2879449,14462.0475,RESIDENTIAL ONLY,RESIDENTIAL ONLY,42,0.130543188,0.399866985,8.540072898,3.063101096,5782.895327,1887.921791,37.33689328,32.98955364,17.88892128,1.7962851,1.962003975,0.657840907,21.48625665,82.33976048,5.376619214,29.46966676,7.222242061,32.95726776,666.7274782,1
2178,387.5205195,7208.719,RESIDENTIAL ONLY,COMMUNITY - RELIGIOUS,6,0.205298095,0.902658864,12.30821282,4.396820442,6507.0141,1479.936275,40.34400879,-31.65837594,23.08608759,0.94012684,3.394607801,1.208855419,266.6695018,1684.849849,3.260699588,61.77920216,33.13551582,237.2595228,571.434287,1
2179,356.8531722,6543.74265,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.155253782,0.453958706,8.187139541,2.923978407,2970.588949,1015.940795,36.95504262,-17.57899069,17.00312252,1.436011767,0.762859141,0.272449693,18.92574935,70.13017587,2.317370016,48.85180311,5.328847989,23.11983429,698.3480794,1
2180,447.3976843,10993.395,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.142635641,0.467584612,9.169476904,3.27817515,5140.342337,1568.04994,41.47731858,41.08251182,17.92677376,1.717697577,1.131077461,0.382749104,19.03436384,72.13648153,3.660343163,46.02244209,5.589778234,24.82552261,641.311326,0
2181,226.8328033,3208.56,RESIDENTIAL ONLY,RESIDENTIAL ONLY,8,0.176825416,0.546961576,8.661042306,3.093229395,1754.959035,567.3549575,36.63937898,-38.65471125,18.94435743,1.597490771,0.44566374,0.159165621,11.24256137,24.5637622,2.434232286,0.251196179,3.337035519,5.153647249,706.2963187,1
2182,453.5462246,10350.58,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.148416147,0.46865021,8.817935551,3.157676709,4850.801494,1536.193207,41.1009466,36.39913476,17.77984483,1.795018723,2.03226339,0.698415362,18.87069608,78.62937844,5.373240028,46.07826299,5.650742592,31.40908878,645.4351675,1
2183,444.1995798,9467.8136,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.191264961,0.963542335,14.10566017,5.037735774,9122.639225,1810.861,39.64729315,-34.33862892,21.82427255,2.073471586,1.513604606,0.540573074,36.32211955,194.9813601,2.922945685,45.04728489,11.07167106,64.65676053,652.431485,1
2184,421.6337483,9875.48,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.148776215,0.360964709,6.79343257,2.426225918,3564.699762,1469.236537,35.303352,13.33365236,19.47654354,1.289125639,0.805407217,0.287645435,18.46296586,34.90676462,2.306977016,60.85040406,5.959359004,12.88020093,686.1153981,1
2186,425.4186717,9133.49,RESIDENTIAL ONLY,RESIDENTIAL ONLY,36,0.233368105,1.162022902,13.94219705,4.97935609,10613.32455,2131.46525,39.67270478,-42.33042621,22.67094764,2.155321605,0.966394949,0.345141053,35.68791484,183.5932109,3.771583458,43.61823825,11.248552,60.54039292,667.3069301,1
2187,493.4795253,10935.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,65,0.19754941,0.510933477,7.215031761,2.58635789,5587.313042,2160.301576,35.94672189,60.53355233,17.47381286,1.804616835,1.088143649,0.342225125,11.53460079,34.24028535,2.985957013,45.33109019,4.203715346,14.69928281,654.6338929,1
2188,227.0692661,3412,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.18761357,0.670026408,9.936901838,3.571310991,2286.130103,640.1375,31.29527446,50.0742279,18.11699083,1.274447437,3.55927596,1.218321818,64.1729559,281.312987,8.978768483,42.64170623,15.82759024,85.19475855,699.0839561,1
2189,481.5733772,12540.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,29,0.141085172,0.438570883,8.667314087,3.108554057,5499.898163,1769.278594,37.12070579,-27.1075494,17.17168718,1.562697481,1.787901188,0.58945885,18.78782551,71.3990429,5.378130712,43.99233748,5.80508823,28.03681936,648.9870824,1
2191,407.704358,10860.3,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.160703116,0.476269704,8.288028619,2.963661887,5172.43187,1745.284049,34.72930524,-52.84105045,16.19613731,1.402843457,1.181644514,0.402630467,15.60733638,57.21488219,3.491886206,50.24952568,4.185332811,20.27533183,686.6991947,1
2192,434.784737,10385.7,RESIDENTIAL ONLY,RESIDENTIAL ONLY,34,0.185961046,0.541766647,8.149340731,2.913334033,5626.625871,1931.335638,37.63916516,-10.63293463,16.81587458,1.531215483,1.354267748,0.471226967,15.15634568,60.81695338,3.824289118,38.92339898,4.460578208,24.16736896,664.4255085,1
2193,296.8210655,5551.4567,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.191169258,0.516226112,7.542148092,2.700361531,2865.80691,1061.26786,34.17520036,45.91207635,17.00720058,1.541918589,0.795389118,0.231085854,6.990115214,21.92725918,3.406964984,37.63988661,3.233642954,11.48479303,709.0053783,1
2194,394.1931738,5858.2751,RESIDENTIAL ONLY,RESIDENTIAL ONLY,18,0.101494397,0.29570162,8.068235837,2.91347731,1732.301435,594.5820965,38.80890987,-14.09855114,17.04347873,1.86875471,2.201272064,0.690871563,15.30981966,55.11385902,4.970739142,53.93199417,5.354146504,25.65518442,695.023366,1
2195,406.2048381,9056.955,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.239119313,0.967480064,11.32174407,4.046013894,8762.423404,2165.692855,31.12692606,25.22148902,20.30326301,1.424268586,3.385962534,1.202148136,81.39104987,520.5836119,4.419444944,62.2531391,12.47935297,103.0202331,640.2003697,0
2196,448.0140323,10912.08,RESIDENTIAL ONLY,RESIDENTIAL ONLY,46,0.157115905,0.423226904,7.52815219,2.693724136,4618.285839,1714.461323,35.54591952,-36.21242481,16.8027989,1.75658501,0.924480478,0.300359343,10.91034031,33.51517428,3.449978238,42.17969345,3.448091403,12.99968799,676.2903972,1
2197,457.9379992,12267.15,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.138332074,0.442521502,8.946063853,3.198979744,5428.477644,1696.940303,38.00799224,-38.38266858,17.22320547,1.747156646,0.783057742,0.241248592,19.7724479,66.71801857,3.09443902,48.55139691,5.794810177,21.20668826,654.8837765,1
2198,377.1009807,7948.27285,RESIDENTIAL ONLY,RESIDENTIAL ONLY,20,0.120385633,0.417658984,9.714158841,3.469342443,3319.667563,956.857862,38.99218522,31.00205262,17.61760509,2.067260986,0.426342739,0.152265264,16.92461236,63.22046122,2.067297117,41.93437161,5.432425997,21.07851316,659.4662033,0
2200,405.5943071,6842.965,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.261390688,1.013180559,10.8441756,3.876115735,6933.159105,1788.687329,35.66532485,-53.92324995,18.70519194,1.592939818,2.559500423,0.902998478,44.65234232,218.9224223,3.764297241,40.462171,11.13423751,57.47811886,643.7747118,1
2201,211.1605179,2782.54,RESIDENTIAL ONLY,RESIDENTIAL ONLY,9,0.30873836,1.273196062,11.54682882,4.123867436,3542.71897,859.076835,38.45999124,7.196319354,21.10918772,1.864738186,1.399631954,0.499868555,17.07923774,81.08243466,1.711124668,2.470429656,5.920373236,32.25442245,608.0656219,0
2202,411.9772203,10757.95,RESIDENTIAL ONLY,RESIDENTIAL ONLY,34,0.14764569,0.430669028,8.16092718,2.916908917,4633.115875,1588.364953,36.03940535,-1.211604904,16.51507795,1.683594418,1.100770033,0.380786831,16.35088952,54.75581717,3.387883321,56.14588527,4.311314554,18.10251851,667.390153,0
2203,416.2942497,9866.4725,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.154308332,0.476802881,8.611901984,3.089936071,4704.362515,1522.478917,38.7320398,-8.891143427,19.05308893,1.773085522,1.873394368,0.617471612,23.24723046,84.22337435,4.589374206,25.62921974,7.601034569,33.6237823,663.5090815,1
2204,469.1926768,11301.3202,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.120381269,0.368777128,8.546338062,3.063409506,4167.668405,1360.467273,38.95599904,16.95303481,16.85643361,1.584514594,1.478765284,0.475681723,20.46271101,71.91589106,3.167534182,45.83014048,5.948511345,25.87154325,669.5130053,1
2205,283.0516876,5133.895,UNCLASSIFIED,RESIDENTIAL ONLY,29,0.183989942,0.4997756,7.496683212,2.716320219,2565.795452,944.585044,37.07687495,2.45723654,17.39210636,1.948987316,1.812464075,0.503203794,10.40400189,35.19314799,4.387453541,40.55034665,3.687793772,16.84957993,677.0046584,2
2206,463.5284395,11505.845,RESIDENTIAL ONLY,RESIDENTIAL ONLY,36,0.149664641,0.475461085,8.866750345,3.176843105,5470.581546,1722.018165,37.9910507,-5.185293161,17.09285612,1.775362401,1.555892175,0.510211985,19.64268537,70.28686291,2.872508228,41.92561731,5.624917171,24.89070188,651.4597879,0
2207,351.7437903,7155.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,23,0.151797655,0.472330455,8.708423933,3.111579365,3379.760574,1086.18812,38.94100979,-27.53764512,18.40461718,1.835158928,1.507466759,0.532395498,19.06525935,68.99402011,3.627394704,55.06310635,6.124797578,26.84921977,627.1730719,1
2208,428.1379696,11494.105,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.162288217,0.491722843,8.471769941,3.029935586,5651.913985,1865.357808,34.83136976,-44.69386437,21.65569232,1.422607947,2.522459115,0.889889808,39.09454499,163.6060069,5.349460958,45.23201917,11.8771983,63.63212704,648.7909894,1
2209,262.7021618,4493.01,RESIDENTIAL ONLY,RESIDENTIAL ONLY,29,0.221284058,0.610587546,7.704920133,2.759292956,2743.375948,994.2314865,37.36197825,-15.88444888,16.85721446,1.862038148,1.382096065,0.463422162,11.29576966,39.82505434,5.313071714,21.32775162,3.42469351,17.07259196,690.5707766,1
2210,352.1059717,8805.78,RESIDENTIAL ONLY,RESIDENTIAL ONLY,23,0.161306626,0.524195742,9.087588673,3.249685113,4615.952382,1420.430659,40.24582293,3.144557399,17.38075157,1.674928219,0.957639273,0.310222927,17.34663566,60.29272736,2.902577199,67.23516616,5.001895817,19.63346446,640.2379537,1
2211,239.824909,3576.47,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.193810861,0.552172702,7.977280329,2.849028689,1974.829103,693.15873,37.52998976,-41.09922403,17.44019293,2.072273559,0.358138845,0.12790673,9.748128771,29.20050686,2.014462161,0.505004779,3.332237243,10.80369802,688.8227303,1
2212,518.3659717,11742.52,RESIDENTIAL ONLY,RESIDENTIAL ONLY,64,0.180999081,0.488680029,7.557298429,2.69990337,5738.335013,2125.385324,35.56910255,-54.49201188,16.9572717,1.882153586,0.721169145,0.251485604,9.278438166,27.44571565,3.041763404,37.76357415,2.772976552,10.3099962,686.108721,0
2214,467.33272,12800.03,RESIDENTIAL ONLY,RESIDENTIAL ONLY,41,0.130655688,0.381014776,8.131302549,2.916174427,4877.000568,1672.396724,39.86804084,-36.41376187,17.69622979,1.721557633,2.137894207,0.730266336,21.81610566,83.05925243,5.984718931,43.25332326,7.022987289,34.30994004,650.4396489,2
2215,464.726496,10690.6558,RETAIL ONLY,RESIDENTIAL ONLY,13,0.133495026,0.290170363,6.066085155,2.173641759,3102.111478,1427.14937,26.97936186,38.81127044,18.75590708,0.758231038,1.361286572,0.465401885,143.823843,438.3332959,4.010254368,37.63209362,20.04959677,71.54540208,682.7416222,2
2216,324.0735799,6232.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,20,0.156019369,0.48335305,8.646658301,3.098032333,3012.497883,972.3907155,39.96247398,-11.13461151,18.09913228,1.790291763,1.626424037,0.539557953,16.98596437,61.95821523,4.623346657,49.00125938,5.645912511,24.9101638,650.0503907,1
2217,347.5461938,7198,RESIDENTIAL ONLY,RESIDENTIAL ONLY,23,0.144740363,0.448002161,8.646547329,3.095212395,3224.719553,1041.841134,39.16618523,-18.68815144,17.43497223,1.824553679,1.491241966,0.500903492,16.61377612,62.16455514,4.986272391,39.52168761,4.761879471,22.85990947,642.9739726,1
2218,530.341713,16452.80135,RESIDENTIAL ONLY,RESIDENTIAL ONLY,35,0.153267054,0.286210324,5.209261369,1.867396262,4708.961599,2521.672391,29.50889061,-44.33006045,18.73319349,0.844290574,1.060855818,0.360714262,30.63155885,72.4021617,3.82983062,40.3679815,9.189133661,25.56280658,708.0560194,1
2219,476.4416506,14053.94,RESIDENTIAL ONLY,RESIDENTIAL ONLY,46,0.154937254,0.498126639,8.990684469,3.215021739,7000.641894,2177.478869,38.28213815,1.888506681,17.45044222,1.777261584,1.118320764,0.374268276,23.24725101,83.350209,3.183790346,53.73890128,6.77511434,27.25642425,653.3248042,1
2220,523.6759912,12758,RESIDENTIAL ONLY,RESIDENTIAL ONLY,36,0.149989825,0.474207508,8.835032532,3.161597844,6049.939393,1913.57019,41.1771072,-31.12433646,17.45031432,1.70619673,1.395657855,0.467772593,17.79362793,69.24631543,5.089127955,54.07621099,5.296669658,25.38154606,648.0346947,1
2221,310.6790539,6667.88225,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.176824133,0.70488664,11.11995889,3.986371243,4700.101113,1179.0425,30.31767617,-44.26963825,17.96616073,2.398600402,4.464888404,1.564087022,54.6253299,275.3178793,10.18070904,45.53436893,13.35382367,82.35983463,628.6682721,1
2222,395.7571838,8998.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,28,0.156765739,0.529833764,9.452813124,3.37978038,4767.709121,1410.656498,39.28453621,-62.48419514,17.14472704,1.904338407,2.093833448,0.734752716,18.95306693,74.09998006,3.804430014,50.39303335,5.5024519,26.23242851,637.6280115,1
2223,548.9550162,13811,RESIDENTIAL ONLY,RESIDENTIAL ONLY,37,0.142873811,0.457115175,8.943695176,3.199432894,6313.217677,1973.230202,40.71646624,-25.02733396,17.99890419,1.77406506,1.150944134,0.378294858,21.13564236,72.96839872,3.412100116,42.13557998,6.554171131,25.69609106,637.689389,1
2224,563.5906014,14675.92525,RESIDENTIAL ONLY,RESIDENTIAL ONLY,43,0.164774642,0.541580983,9.198525116,3.286798126,7948.202023,2418.220333,40.57421739,-19.91131966,17.52214367,1.740035183,1.115678389,0.388488624,20.62543698,78.19786992,4.394247399,42.99758864,5.87170454,25.87922173,631.1981022,1
2225,471.2313562,11887.15,RESIDENTIAL ONLY,RESIDENTIAL ONLY,40,0.222590761,0.558385192,6.975002494,2.508573067,6637.608535,2645.969769,31.76861051,-57.33698257,18.8146903,1.210657618,1.562594464,0.501239967,52.38695413,106.0461594,5.629354728,34.21572554,12.19637448,29.46591311,672.1602771,1
2226,420.8452901,9593.56,RESIDENTIAL ONLY,RESIDENTIAL ONLY,37,0.157248717,0.465539002,8.264455295,2.960526552,4466.17635,1508.575005,39.5385929,-15.21695086,18.68673116,1.887728873,2.01124946,0.691615779,11.81908078,49.62514772,5.945411542,31.39935078,4.924420893,27.19301415,633.9742848,0
2227,503.4222425,12463,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.145709083,0.466031507,8.947352149,3.198369635,5808.150674,1815.972295,36.79225702,-4.702253754,16.2590336,1.541741788,0.827761217,0.270865878,13.27247399,48.82193442,2.202096207,44.13459366,3.517582349,15.83701512,675.6297926,0
2228,313.6718085,5665.09,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.250878944,0.658018207,7.293759381,2.622851461,3727.732364,1421.251796,33.314793,5.88017104,18.10246451,1.36475678,1.700785978,0.551930134,27.724477,82.18397681,5.353433562,31.40371797,8.204355726,30.16512059,646.1225985,1
2229,413.1864341,9893.03,RESIDENTIAL ONLY,RESIDENTIAL ONLY,29,0.153872679,0.44065525,7.966866649,2.863765395,4359.415605,1522.267029,34.37678894,-8.972020171,17.10647038,1.506696951,1.906819552,0.621694695,22.23811488,78.24379028,4.430145956,52.42341311,6.444716968,29.05590517,669.0448308,0
2230,463.9071367,11036.58,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.143549695,0.459894964,8.970453782,3.203733494,5075.667565,1584.297694,36.33413816,11.52138864,16.55943578,1.585894521,1.244556465,0.444484452,18.58812117,76.01497968,3.089077149,45.61447016,4.964516203,25.17730656,656.8459137,2
2231,439.5248123,10187.52,RESIDENTIAL ONLY,RESIDENTIAL ONLY,20,0.153852642,0.477857594,8.696641354,3.105943341,4868.183796,1567.376872,36.55720505,-0.22971793,16.28284845,1.414492817,0.305453667,0.109090595,3.30333305,10.96199962,1.293310253,44.16916514,1.594720243,5.046759804,674.5933509,2
2232,477.6729027,11605.975,RESIDENTIAL ONLY,RESIDENTIAL ONLY,50,0.211519158,0.546096819,7.15534286,2.58178419,6337.986027,2454.886056,33.65564475,2.890644549,18.60942624,1.396395553,2.021515472,0.654719262,27.1314353,86.5080625,4.876043513,23.42550417,8.35325604,34.20547195,659.2814138,1
2233,412.0285708,9461,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.168481992,0.575293887,9.560801462,3.414571951,5442.855467,1594.008125,37.19222278,-49.81315869,16.0806882,1.565379554,0.452772612,0.161704504,6.971028709,26.34899438,2.136679449,45.5331066,1.981470369,8.216458497,658.7616304,1
2237,351.6774196,7534.25815,RESIDENTIAL ONLY,RESIDENTIAL ONLY,17,0.112162667,0.325785866,8.131298535,2.904583827,2454.554817,845.062486,42.76157995,71.40761511,18.53265489,1.369270297,0.701131562,0.245746444,21.12815812,72.76964414,3.239134254,28.20599834,6.773869098,24.44239205,631.6353571,1
2239,292.4986609,5437.4094,RESIDENTIAL ONLY,RESIDENTIAL ONLY,20,0.181285187,0.464340523,7.140819075,2.561381475,2524.809523,985.7217795,34.87758616,-34.98258463,17.76212988,1.332893448,1.193049831,0.374979803,21.49596368,61.44674346,2.673762452,46.07958889,7.236816309,23.53647225,713.1902479,2
2244,235.4853802,3497.405,RESIDENTIAL ONLY,RESIDENTIAL ONLY,4,0.133456448,0.571445277,11.98928043,4.281885866,1998.575569,466.75125,34.34681372,13.08400463,18.46592228,1.513228864,1.114213589,0.397933425,34.3664399,191.6756799,3.04589018,44.97832963,6.953214771,45.69982112,677.1193836,2
2248,331.1695207,7271.067,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.189554465,0.499755952,7.37308951,2.6364768,3633.759007,1378.263218,36.85091715,-12.62836028,17.96065367,1.29549192,0.676186524,0.214516503,13.6705366,39.88091201,3.947105153,42.5507802,4.696227347,15.60915162,697.3520019,0
2250,408.649424,10231,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.181297723,0.780030223,12.04695002,4.30248215,7980.489208,1854.857,32.49298932,-55.62286808,18.5262881,1.535640549,0.789112078,0.281825742,32.49643566,160.9089127,3.121978436,36.40903146,6.829025265,37.65572263,705.1254302,0
2251,409.5737276,10466.2263,OFFICE ONLY,RESIDENTIAL ONLY,27,0.185654295,0.599988831,9.035353205,3.231753025,6279.618882,1943.099862,34.10786804,-17.19894938,22.44855928,1.494612736,2.164378278,0.757013025,77.02912483,365.6372806,2.686628725,43.29042417,27.54323623,138.6410449,692.2553952,1
2252,492.0104995,14901.7511,RESIDENTIAL ONLY,RESIDENTIAL ONLY,32,0.245811294,0.893849328,10.18170514,3.636323265,13319.92021,3663.018721,31.80887801,-20.2679958,23.58713975,1.472267058,1.401580809,0.500564575,65.43385486,284.2381321,2.790563253,48.41886829,21.10720288,101.748166,711.4811616,1
2253,445.4312729,12683.8188,RESIDENTIAL ONLY,RESIDENTIAL ONLY,49,0.17950573,0.513595126,8.011256007,2.861162859,6514.347516,2276.81815,33.88777268,-27.44210917,17.10257262,1.726114019,0.304993587,0.108926281,9.234511724,29.66870444,2.491993959,44.86599396,2.669153823,9.62100882,719.2984738,0
2254,238.3543071,3765.34085,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.196636289,0.471686244,6.716570376,2.398775134,1776.059485,740.40265,29.27334071,-48.91448774,18.32776054,1.183308591,1.309740889,0.467764603,48.62754078,77.66343043,3.927448371,46.16798322,11.05971563,15.83254219,714.3832506,1
